company_name,job_title,company_location,company_rating,salary,job_type,job_desc,apply_link
V2A Consulting,Data Analyst (Full-Time),"San Juan, PR",,,Full time,"V2A Consulting is looking for Data Analyst candidates for our growing Analytics practice. Data Analysts are an integral part of our Analytics team. They are responsible for managing our knowledge databases, and for transforming and visualizing data to facilitate and enhance business decision making as part of our engagements with clients. Our Data Analysts usually have a Bachelor’s or Master’s degree plus 0-3 years of work experience. Key areas of responsibility: What we are looking for: Education: Qualifications:",https://www.indeed.com/cmp/V2a-Consulting?campaignid=mobvjcmp&from=mobviewjob&tk=1i2storlni02o800&fromjk=1b6d5a60c51bb9b5
New York City Economic Development Corporation,Geospatial Data and Multimedia Analyst,"New York, NY",3.6 out of 5,"$63,000 - $65,000 a year",,"Our Vision: To make New York City the global model for inclusive innovation and economic growth, fueled by the City's diverse people and businesses. Our Mission: Creating a vibrant, inclusive, and globally competitive economy for all New Yorkers. Position Overview: The Geospatial Data and Multimedia Analyst supports the MGIS Unit in conducting research and integrating geospatial and tabular data related to economic development using Geographic Information Systems (GIS) and data visualization platforms. This role also includes supporting the multimedia needs of the corporation. Essential Duties & Responsibilities: Requirements: About Us: New York City Economic Development Corporation is a mission-driven, nonprofit organization that works for a vibrant, inclusive, and globally competitive economy for all New Yorkers. We take a comprehensive approach, through four main strategies: strengthen confidence in NYC as a great place to do business; grow innovative sectors, with a focus on equity; build neighborhoods as places to live, learn, work, and play; and deliver sustainable infrastructure for communities and the city's future economy. NYCEDC is committed to offering competitive benefits to support employee health, happiness, and work-life balance. We offer comprehensive benefits and unique perks to ensure NYCEDC employees flourish in their professional and personal lives: Benefits listed above may vary based on the length and nature of your employment with New York City Economic Development Corporation. These benefits are subject to be modified at any time, at the discretion of the organization. The New York City Economic Development Corporation is an Equal Opportunity Employer. Our Diversity, Equity, and Social Responsibility Mission is to create a People First strategy by attracting, retaining, and engaging a diverse and talented workforce. Like the city of New York, NYCEDC knows our strength comes from each of our connected parts, making the fabric of our organization better and stronger because of our unique employees' talents. For more information, visit our website at edc.nyc. ",https://www.indeed.com/cmp/New-York-City-Economic-Development-Corporation?campaignid=mobvjcmp&from=mobviewjob&tk=1i2stp1k823jv00c&fromjk=b0c1dce7c95745ac
GeoSearch,Geospatial Data Analyst- Disaster Recovery (travel required),United States,,,Full time,,"https://www.indeed.com/cmp/Geosearch,-Inc.-2?campaignid=mobvjcmp&from=mobviewjob&tk=1i2stp85igo5b802&fromjk=a9246c449d3fd6b2"
Ampersand Solutions Group,Data Analyst,"Redstone Arsenal, AL 35898",,,Full time,"Contingent on award, Ampersand Solutions Group (AMPERSAND) has a requirement for one or more Data Analysts who will support a critical DoD mission ensuring that data is collected and reviewed within established time frames and in accordance with prescribed standards of quality.  Scope: Addresses technical or administrative issues associated with data collection and dissemination. Uses standard data collection tools to analyze data daily; collects and reviews reports and surveys from data collection systems; cheeks data and responses for quality, accuracy, and completeness. Uses analytical expertise in data collection tools and statistical methods to the DoD RDT&E community in analyzing data and identifying trends. Extracts specific data elements from databases and analyzes that data under supervision using appropriate software.  Required Qualifications Desired Qualifications  Necessary Qualifications","https://www.indeed.com/cmp/Ampersand-Solutions-Group,-Inc.?campaignid=mobvjcmp&from=mobviewjob&tk=1i2stpe98i01v801&fromjk=fd192813e334a658"
ST Global LLC,Business Analyst A4 - Enterprise Data Warehouse Project,"ST Global LLC in Richmond, VA 23173",,$41.49 - $49.96 an hour,"Full time, Contract","Role: Business Analyst A4 - Enterprise Data Warehouse Project Location: Richmond, VA (DBHDS) Duration: 12 Month USC, GC- W2 contract Interested candidates, please share the resume to gouthami@stglobaltech.com Job Description: Pls note: Local candidates preferred. Mgr requests that IN PERSON interviews be conducted if the candidate is within 100 miles of RVA (or within 2 hour drive) of Richmond. If outside this driving distance then they will consider virtual, or web based IV if needed.2 Days ON SITE Required each week No Exceptions). Local candidates preferred. Parking is not provided for contractors Description:Senior Business Analyst will support DBHDS’ project to design and implement a new Enterprise Data Warehouse (EDW) and data exchange. Short Description: DBHDS – Sr Business Analyst is needed to work on the Enterprise Data Warehouse (EDW) Modernization project within the Data Exchange Program. This project will replace the existing data warehouse with a new cloud architecture, integrate with a variety of source systems, and implement a Master Person Identifier (MPI) to link individuals across data sources. Connections to source systems will be configured and reports will be refactored. FULL JOB DESCRIPTION:This role will coordinate extensively with internal and external stakeholders to gather and document requirements, analyze business needs, and collect, analyze and document the data to be ingested into the EDW. Activities ill include:Creating data dictionaries with input from data stewards; meeting with stakeholders to document report requirements; working with the business and IT to understand and document current business processes and identifying opportunities to streamline processes and reporting. This position will also oversee quality assurance processes to ensure that the delivered solutions meet business requirements and adhere to data governance and security standards. This role requires an experienced analyst who is skilled in listening, understanding, and communicating with business and technical stakeholders. Intermediate to advanced SQL querying skills and experience with data analysis, reporting and business intelligence is required. Excellent communication skills and the ability to take initiative and ownership over their work is a must. Job Types: Full-time, Contract Pay: $41.49 - $49.96 per hour Expected hours: 40 per week Benefits: Experience level: Schedule: Experience: Location: Ability to Commute: Ability to Relocate: Work Location: Hybrid remote in Richmond, VA 23173",https://www.indeed.com/cmp/St-Global-LLC-8?campaignid=mobvjcmp&from=mobviewjob&tk=1i2stpk9ti0gm898&fromjk=a15996cd2fdd3e9b
MyCareClub,Data Analyst - Insurance Agency,"1855 Griffin Road, Dania, FL 33004",,"$80,000 - $130,000 a year",Full time,"About Us:My Care Club is a leading provider of insurance services, committed to delivering exceptional coverage and personalized solutions to our clients. With a strong focus on data-driven decision-making, we are seeking a talented Excel Specialist to join our team and support our efforts in generating insightful reports to optimize our operations. Position Overview:As an Data Analyst at My Care Club, you will play a crucial role in transforming raw data into actionable insights. You will be responsible for creating various reports to support decision-making processes across different departments, and other key performance indicators. Responsibilities: Requirements: Job Type: Full-time Pay: $80,000.00 - $130,000.00 per year Schedule: Work setting: Ability to Relocate: Work Location: Hybrid remote in Dania, FL 33004",https://www.indeed.com/cmp/Mycareclub?campaignid=mobvjcmp&from=mobviewjob&tk=1i2stpqmghie9821&fromjk=c6900d7048f861f0
Annexa Inc.,Junior Healthcare Business Analyst,"Washington, DC 20009",,"$35,000 - $45,000 a year",Full time,,https://www.indeed.com/cmp/Annexa-Inc.?campaignid=mobvjcmp&from=mobviewjob&tk=1i2stq0kigo5b800&fromjk=7ca7cca32f4626d7
Capio Group,Business Analyst,"Sacramento, CA 95814",,"$90,000 - $115,000 a year",Full time,"Capio Group is looking for an experienced Business Analyst!  Full-time employee - Sacramento Salary: $90,000 - $115,000 About Us: Since 2010, we have been working with some of the largest government agencies in California, helping them to solve their greatest challenges. We are a small firm dedicated to big ideas and enjoy the rewards that come from hard work and commitment to our client base. We offer the salary and benefits of the bigger companies with the added bonus of a flexible workplace and a great work-life balance.  Scope of Work: Capio Group is looking for an experienced Business Analyst to help document the ITSM and patch management procedures for the Information Technology unit.  The Business Analyst will be responsible for tasks including but not limited to:   Gtc3kk4hCt",https://www.indeed.com/cmp/Capio-Group-2?campaignid=mobvjcmp&from=mobviewjob&tk=1i2stq6ooi0ha86i&fromjk=d0aaced2ea74cf53
Rapid Finance,Business Analyst (Milestone Technology),,2.7 out of 5,,Full time," Business Analyst (Milestone Technology)  About Our Company This is an opportunity for the best of both worlds between being on the ground floor of an exciting opportunity and joining an established and successful technology team. You would be joining forces with the technology team of our sister company, Rapid Finance, to work on an internal suite of products as well as build brand new commercial off the shelf products using the latest Microsoft technology stack. About the Opportunity The Business Analyst assists in systems analysis, design, development, and implementation within the Business and Technology divisions. More importantly, analyzes the business requirements for use in both custom and third-party technology solutions. This position will provide support throughout the entire System Development Lifecycle (SDLC) and serve as an advocate for the business users throughout the entire lifecycle of solution development. Projects involve the development of new applications, workflows, and processes or the substantial modification of existing systems. The perfect candidate can work in an Agile software development environment and adapt to various technology platforms and tools. Our engineers will have the option to work from our Bethesda, MD office or remotely from one of the following states: AZ, NC, MD, VA, DC, NJ, MI, GA, TX, OH, and FL. Key responsibilities include: About You: Why Milestone Technology? We are excited to have you join our amazing team, great company culture and broad range of benefits including a technology allowance for team members to acquire exciting new tech items, online training subscriptions, and discretionary yearly bonuses. At Milestone, our mentality is to always move quickly and creatively, keep teams small and flexible and always tackle complex problems in unique ways. We believe in a flat organization where everyone could take on new responsibilities, wear multiple hats and interact with members of the leadership team. Unlike a consulting engagement which can be a bit alienating, there isn’t a project or a finite engagement that is limited in scope. We are building a successful technology company together and that comes across in our approach and in everything we do.  Milestone Technology is an equal opportunity employer and committed to a diverse workforce.   mYq0SDAE4C",https://www.indeed.com/cmp/Rapid-Finance?campaignid=mobvjcmp&from=mobviewjob&tk=1i2stqcl0go5b868&fromjk=d5d318d7ae95e959
New Horizons Behavioral Health,Data Analyst/Report Writer,"2100 Comer Avenue, Columbus, GA 31904",3.0 out of 5,"$45,000 - $49,961 a year",Full time,"Job Type: Full-Time - This is not a remote position. Pay: $45,000 - $49,961 (Negotiable based on experience) Program: Information Technology Application Deadline: Open Until Filled Position Open to: All qualified applicants. Disclaimer: THIS IS NOT A REMOTE POSITION & THE CANDIDATE MUST BE ABLE TO COMMUTE TO THE OFFICE DAILY (COLUMBUS, GEORGIA). MUST BE ABLE TO PERFORM THE DUTIES & MUST HAVE EXCELLENT ANALYTICAL REPORT WRITING SKILLS. The candidate will: Serve as a data liaison, creating visually engaging and informative reports and dashboards using data visualization tools; Analyze, verify, track and report on department-related databases & software, and develop technical and functional specifications based on business requirements and analysis of technical workflows; Identify strategies for evaluation of key performance indicators (KPI’s), quality metrics, outcomes evaluations, population management studies, issues in data quality that would impact reporting (i.e.: duplicate records, missing data, etc.: Assist with forecasting and trend analysis. Minimum Qualifications: Master’s degree and 1 year of experience; Bachelor’s degree and 4 years of experience; Associate degree and 5 years of experience; High School diploma/GED and 7 years of experience. Basic knowledge of SQL a relational database concepts is required, as well as experience with report writing tools. Minimum of 3 years’ experience creating dashboards and reports, preferably with Power BI, experience with ETL (preferably Pentaho) and data modeling tools, experience with relational and dimensional databases, strong written and verbal communication skills, and the ability to work independently. Excellent testing, troubleshooting, and documentation skills. Familiarity working across disparate data sources and repositories. Strong MS Excel skills. Must be able to meet quick turnaround deadlines. Preferred Qualifications:  C++, Python, Java, BASIC, Perl, and Bash certifications. Microsoft Excel certification. ◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦◦ The applicant may be subjected to a Fingerprint Based Background Check of the Georgia and Federal Criminal History Record Databases. New Horizons Behavioral Health does not discriminate on the basis of disability in the admission or access to, or treatment or employment in, its program or activities. An applicant who has a disability which requires special accommodations should contact this office. Due to the volume of applications received, we are unable to provide information on application status by phone or e-mail. We are also unable to contact applicants who are not selected for a position. All qualified applicants will be considered, but may not necessarily receive an interview. Selected applicants will be contacted by Human Resources to continue the hiring process. This position is subject to close at any time once a satisfactory applicant pool has been identified. Job Type: Full-time Pay: $45,000.00 - $49,961.00 per year Benefits: Schedule: Application Question(s): Education: Work Location: In person",https://www.indeed.com/cmp/New-Horizons-Behavioral-Health?campaignid=mobvjcmp&from=mobviewjob&tk=1i2stqim8i9up801&fromjk=d5ac4043f5c711be
"Network Technologies International, Inc.",Data Control Analyst 1,"Scottsdale, AZ 85258",,"$60,000 - $100,000 a year",Full time,"Job Title: Data Control Analyst 1  Job Category: Exempt  Report To: Team Lead / Project Director Description: Gathers, organizes, and catalogs telecommunications information from various sources for input into company database. Processed data must conform to team standards and quality specifications. Duties also include analyzing database information for consistency, errors, and patterns using database analysis. Educational & Experience Requirements Security Requirements Required Qualifications Preferred Qualifications Responsibilities  jraXQkIujE","https://www.indeed.com/cmp/Network-Technologies-International,-Inc.?campaignid=mobvjcmp&from=mobviewjob&tk=1i2stqp03gsui800&fromjk=61146b0f527fd37f"
Tempus,Trials Analyst - TIME Trials,"Chicago, IL",3.0 out of 5,,,"Passionate about precision medicine and advancing the healthcare industry? Recent advancements in underlying technology have finally made it possible for AI to impact clinical care in a meaningful way. Tempus' proprietary platform connects an entire ecosystem of real-world evidence to deliver real-time, actionable insights to physicians, providing critical information about the right treatments for the right patients, at the right time. What you'll do: Required Knowledge and Skills Nice to Haves:  We are an equal opportunity employer. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",https://www.indeed.com/cmp/Tempus-5d303cfa?campaignid=mobvjcmp&from=mobviewjob&tk=1i2stqv5di9up802&fromjk=5da3ae351985cbc5
PepsiCo,Product Success Analyst,"7701 Legacy Drive, Plano, TX 75024",3.7 out of 5,"$66,300 - $111,000 a year",Full time,,https://www.indeed.com/cmp/PepsiCo?campaignid=mobvjcmp&from=mobviewjob&tk=1i2str5ath3m5800&fromjk=325012c84ddc0b5f
BakerRipley,Data Analyst (Hybrid-Local),"Houston,Texas,77074,United States, Houston, TX 77074",3.4 out of 5,,Full time," Serves as a gatekeeper of the organization’s data. Creates databases, tables, queries, reports, and dashboards by combining data from multiple sources so stakeholders can understand data and use it to make strategic business decisions. Lead the process of collecting and reporting on data to maximize the utility of the Workforce Solutions Management Information System. Common functions of analysts include working with fellow data and systems analysts and user teams to leverage analytical tools, including Microsoft Power BI, and Microsoft SQL Server to collect data, design and create databases, dashboards, alerts, and reports to support business performance  CORE DUTIES AND RESPONSIBILITIES: EXPERIENCE AND SKILLSETS FOR EARLY CARE & EDUCATION:  Equal Opportunity Employer/Protected Veterans/Individuals with Disabilities The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information. 41 CFR 60-1.35(c)",https://www.indeed.com/cmp/Bakerripley?campaignid=mobvjcmp&from=mobviewjob&tk=1i2strbakgopp806&fromjk=94d6d9165d85b5c4
The Greentree Group,Data Analyst,"Tallahassee, FL",4.3 out of 5,,Full time,,https://www.indeed.com/cmp/The-Greentree-Group-1?campaignid=mobvjcmp&from=mobviewjob&tk=1i2strhiii9u580m&fromjk=ec96ca0291b148fb
TexasBank,Jr. BSA Analyst,"4521 South Hulen Street, Fort Worth, TX 76109",2.7 out of 5,,Part time,"SUMMARY: The Jr. Bank Secrecy Act (BSA) Analyst is responsible for completing data entry, government list monitoring, tracking and aids with manual reporting. This role will also assist with analyzing transactions that are suspicious in nature while monitoring and risk rating clients. Working well with staff across multiple branches, while being self-motivated and able to work independently will be essential to this position.  JOB DUTIES AND ESSENTIAL FUNCTIONS:  WORKING CONDITIONS:  PHYSICAL DEMANDS: MINIMUM REQUIREMENTS:  PREFERRED REQUIREMENTS:  Disclaimer: This job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee. Duties, responsibilities, and activities may change, or new ones may be assigned at any time with or without notice.  We are an Equal Opportunity Employer TexasBank is committed to providing equal employment opportunities regardless of race, creed, color, religion, alienage or national origin, ancestry, citizenship status, age, disability or handicap, sex, marital status, veteran status, sexual orientation, genetic information, arrest record, or any other characteristic protected by applicable federal, state, or local laws. This policy applies to all terms and conditions of employment, including, but not limited to, recruiting, hiring, placement, promotion, compensation, benefits, training, disciplinary actions, layoff, recall, transfer, leaves of absence, and termination. Employees with questions or concerns about any type of discrimination in the workplace are encouraged to bring these issues to the attention of Human Resources.",https://www.indeed.com/cmp/Texasbank?campaignid=mobvjcmp&from=mobviewjob&tk=1i2stro0ti02n80t&fromjk=09d9978cbca7bec5
Orlans PC,Business Analyst 2,"1650 W Big Beaver Rd # 200, Troy, MI 48084",2.8 out of 5,,Full time," Orlans PC is a family of law firms and real property focused companies offering sophisticated products and services through highly efficient processes, innovative technology and skilled team members. We are currently looking for a Business Analyst to grow our expanding team. The Business Analyst is responsible for supporting the business by analyzing and mapping business processes, facilitating process improvements and performing such work as necessary to support business initiatives relating to projects and/or project management. Major Duties and Responsibilities: Required and Preferred Knowledge, Skills and Abilities: Because you matter: Orlans is an Equal Opportunity Employer ",https://www.indeed.com/cmp/Orlans-PC?campaignid=mobvjcmp&from=mobviewjob&tk=1i2strutuggnl805&fromjk=533e838c344c44ef
Entertainment Retail Enterprises,IT Programmer Analyst,"Entertainment Retail Enterprises in Apopka, FL 32703",3.1 out of 5,,Full time,"About Us Entertainment Retail Enterprises is a leading design, manufacturing, and distribution company for some of the most iconic brands and retailers in the world including Disney, Ford, Legendary Whitetails, Amazon, CAT Workwear, M&M’s, and Krispy Kreme. For over 20 years, we have provided a reliable, fast-moving, and fun environment for our employees. We have recently expanded our distribution centers by 90,000 square feet and are recruiting additional talent to help us manage the growth in sales. Entertainment Retail Enterprises offers competitive pay, generous benefits, and the opportunity to grow in your career. If you have a positive attitude and want to become part of our dedicated team, come join us! Job OverviewThis entry-level, broad-scope role will involve Application Support, Integration Management, Requirements Analysis, Testing, and Implementation. The position requires strong analytical, technical, and process support within the IT group to ensure the security of applications, computer systems, servers, and information assets. Duties and Responsibilities This list of duties and responsibilities is not all-inclusive and may be expanded to include other duties and responsibilities. Relevant experience in all areas is not a requirement. Knowledge, Skills, and Abilities Benefits Summary Physical Demands The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. While performing the duties of this job, the employee is regularly required to sit; use hands to handle or touch objects, tools, or controls; and talk or hear. The employee is occasionally required to stand, walk, and reach above shoulders. The employee must occasionally lift and/or move up to 25 pounds. Job Type: Full-time Benefits: Experience level: Schedule: Application Question(s): Experience: Ability to Relocate: Work Location: In person",https://www.indeed.com/cmp/Entertainment-Retail-Enterprises?campaignid=mobvjcmp&from=mobviewjob&tk=1i2sts5482807000&fromjk=439171372b4541e8
Steneral Consulting,Remote Work - Need Contact Center BA- locals to MA only,"Boston, MA 02115",,,"Part time, Seasonal, Full time, Internship","must have must be local! Business Analyst Contact/Call Center experience Healthcare highly preferred Current and future state processes  Location: local only they can work remotely and come onsite once a month or so Start: ASAP  They need to have BA Healthcare experience and will be gathering requirements and building test plans. This will be a BA supporting the Phone Systems Replacement project. They are replacing the old Avaya system with RingCentral, and need to do other work that's adjacent to the RingCentral part of the project due to the impacts of switching to a VOIP system.  Below is some information from WellSense leadership regarding what they are looking for now: ",https://www.indeed.com/cmp/Steneral-Consulting?campaignid=mobvjcmp&from=mobviewjob&tk=1i2stsb39h3m5801&fromjk=53b6e57c6b180c5f
Newport Mental Health,Healthcare Data Analyst,"127 Johnny Cake Hill Rd, Middletown, RI 02842",2.4 out of 5,,Full time,"Newport Mental Health (NMH) is a progressive high-energy organization that uses state of the art person-centered recovery approach to help individuals recover from mental illness and substance use disorders. NMH extends its trauma informed evidence-based services to children, adolescents, families, and adults. Our services vary from outreach, specialized program, mental health, school-based therapy, substance use therapy, community-based therapy, and outpatient clinic. For more information visit our website: www.newportmentalhealth.org WHO WE ARE LOOKING FOR… Mission- Aligned: You are excited to be a part of Newport Mental Health’s mission to improve the lives of our clients living and working in Newport County by providing the highest quality of care. Ally: You intentionally foster belonging, personal growth, and empowerment for all. You’re a strong advocate for the BIPOC, LQBTQIA+, Woman, Veteran, and other underrepresented communities. Solution Orientated: You are driven to think of different approaches to narrow the gap which leads to positive and effective changes. Time Management: You are a conscious planner and a thoughtful decision maker who adheres to deadlines. WHAT WE OFFER… WHAT YOU WILL BE DOING (ESSENTIAL DUTIES) … We are seeking a talented and motivated Healthcare Data Analyst to join our team. As a Data Analyst, you will play a crucial role in analyzing and interpreting complex healthcare data using electronic health record (EHR) systems, SQL, and Power BI. Essential Duties: Perform advanced data analysis using electronic health record (EHR) systems, SQL, and other tools to extract, manipulate, and interpret healthcare data. Develop and maintain robust data models, databases, and reporting frameworks to support the analysis and visualization of healthcare data. Collaborate with cross-functional teams, including healthcare professionals, IT staff, and management, to identify data needs, develop analytical strategies, and provide insights for decision-making. Design and generate meaningful reports, dashboards, and visualizations using tools such as Power BI, ensuring data accuracy, relevancy, and accessibility for stakeholders. Conduct in-depth data analysis to identify trends, patterns, and opportunities for process improvement, cost reduction, and enhanced patient care outcomes. Stay up-to-date with industry trends, emerging technologies, and regulatory requirements related to healthcare data analysis and reporting, and proactively apply this knowledge to enhance data analysis practices. Ensure adherence to data governance and privacy regulations while handling sensitive healthcare information. Collaborate with IT teams to optimize data collection, integration, and storage processes to improve data quality and accessibility. WHAT WE EXPECT OF YOU… APPLY NOW Submitting your application is a great way to learn more about Newport Mental Health. If you have questions about how your experience aligns with our job openings or know someone who would be a great candidate for our job openings, please contact Human Resources: Human Resources Newport Mental Health 127 Johnny Cake Hill Road Middletown, RI 02842 Tel: 401-846-1213 Fax: 401-324-6251 Newport Mental Health is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, or national origin.",https://www.indeed.com/cmp/Newport-Mental-Health?campaignid=mobvjcmp&from=mobviewjob&tk=1i2stsh4lgo5b807&fromjk=a73fa8700763fbd5
Universal Service Administrative Company,Program Analyst - Outreach,"700 12th St NW Ste 900, Washington, DC 20005",3.6 out of 5,"$60,000 - $88,000 a year",,"USAC’s target compensation range for a new hire into this position is $60,000 - $88,000 USD per year. Actual salary may vary depending on job-related factors based on knowledge, skills, and experience, as evaluated throughout the interview process. In addition, this position may be eligible for an annual performance bonus. USAC has a comprehensive benefits package that includes Medical, Dental, Vision, 401 (k), FSA, Life Insurance, Paid Time Off, Commuter Benefits and Wellness Programs.  Why Work Here? Our mission to achieve universal service addresses America’s current critical needs to build out broadband capabilities for telehealth, online learning, and keeping families connected. Join us and help USAC accomplish our mission to bridge the digital divide. Through its administration of the $10 billion Universal Service Fund (USF) programs on behalf of the FCC, USAC works to promote the availability of quality services at just, reasonable and affordable rates and to increase access to advanced telecommunications services throughout the nation. Additional information on USF programs can be found at: https://www.usac.org/about/ Benefits USAC supports our employees well beyond their salary with a system of benefits that rivals the top organizations in the country. Simply put: if you are committed to improving the lives of others, we are committed to improving yours. USAC provides low-premium, top-of-the-line medical, dental, and vision insurance in addition to disability and life coverage. Generous 401k contribution, Federal and floating holidays, paid sick leave and vacation time that increases every year. Regular telework schedule and opportunities to take professional development courses and training. A Multicultural Team We have actively built an organization that doesn’t just celebrate our diversity; we depend on it. The challenges of achieving universal service require creative and unique perspectives. Our accepting and inclusive community will challenge you to grow and learn from others while always recognizing the value of your contribution. To apply, please submit a cover letter and resume, click the “Apply For This Job Online” button. USAC employees are passionate about our mission. Our work contributes to the success of all Americans. We’ve worked together to build a culture that is collaborative, ambitious, outcome-oriented, and feedback-focused. As USAC continues to support universal service impacting healthcare providers, educators, and consumers, it is critical now more than ever that we hire people equally passionate and committed to helping fulfill our mission. We are currently seeking a dynamic and collaborative professional to serve as Program Analyst. This is an outstanding career opportunity for an individual interested in a genuine professional challenge in support of a public-spirited mission. Working in a creative and fast-paced environment, the Program Analyst will analyze data to support one of USAC’s four core programs by identifying process improvements and efficiencies, working with management and applicants to resolve issues that may affect funding, develop and manage performance and funding-related reports.  Responsibilities  About You The successful candidate will excel at operating in a diverse and fluid environment and will be crucial for the success of the Schools and Libraries Department. USAC is committed to providing a safe and healthy workplace for all employees. All offers of employment with USAC are conditioned on completing and passing a background and reference check. USAC is an Equal Opportunity Employer. No agencies please. ",https://www.indeed.com/cmp/Universal-Service-Administrative-Company?campaignid=mobvjcmp&from=mobviewjob&tk=1i2stsn94goqu800&fromjk=c0785cda0c56cb57
Millennium Physician Group,Value Based Care Attribution Analyst,"Fort Myers, FL 33912",3.4 out of 5,,Full time,"Value Based Care Attribution Analyst Millennium Physician Group Full Time (Monday-Friday 8am-5pm) Remote position Millennium Physician Group is seeking to hire a Full-Time/Attribution Analyst - Value Based Care to join our team. We are looking for a positive, energetic, well-organized candidate, can multi-task and think outside of the box. Additionally, we want someone who supports our top initiative of ensuring an excellent patient experience! This position has the potential to be remote. The Value Based Care Attribution Analyst analyzes patient attribution and retention components of the fast-growing company's various value-based contracts ranging from MSSP ACOs, Medicare Advantage Plans, and Commercial ACOs. This position will participate in the relationship with various payor partners and collaborate with internal stakeholders to deliver enhanced membership and enrollment numbers in value-based contracts. Duties will include utilizing internal MPG data and external payor data to identify patients who should/should not be included in MPG value-based contracts, working with payors to have those members assigned or removed from the contract, and identifying new opportunities to grow membership. Works closely with the company's value-based analytics, payor contracting, and finance teams to ensure appropriate and meaningful collaboration drives results. The position works on multiple projects as a subject matter expert in a fast-paced environment for the support of executive management, physicians, and other internal clients. Essential Duties and Responsibilities: Required Minimum Education/Experience: Preferred Education/Experience: Required Skills and Abilities: This position earns competitive compensation plus a full benefits package including 401(k) with match and 3 weeks of PTO! We also offer opportunities for growth, as well as a great team atmosphere that empowers you to seek better ways to deliver service and take ownership of outcomes in providing quality service and support. For more information about this opportunity, please see the full job description. ABOUT MILLENNIUM PHYSICIAN GROUP Formed in 2008, Millennium Physician Group has grown into one of the largest comprehensive primary care practices with more than 400 health care providers located throughout Florida. With corporate headquarters in Fort Myers, Florida, Millennium Physician Group consists of primary care offices, Imaging Centers, Lab Services, and Wellness Programs. You can also find various programs, such as weight management and smoking cessation, led by Millennium Physician Group doctors. Millennium Physician Group is proud to be an Equal Opportunity Employer and a Drug-Free Workplace. Additionally, Millennium is proud to join the nearly 3,000 health system and physician groups who have gone completely Tobacco Free. ARE YOU READY TO JOIN OUR TEAM? If you feel that you would be right for this position, please click the link to apply today. We look forward to meeting you!",https://www.indeed.com/cmp/Millennium-Physician-Group?campaignid=mobvjcmp&from=mobviewjob&tk=1i2stst9ci02o800&fromjk=07210a1e2f413e83
OrangePeople,Data Analyst (Environmental Accounting/Green House Gas),California,,From $35 an hour,Contract,"We are looking for a dedicated and detail-oriented Net Zero data analyst to join our Net Zero data pod. The successful candidate will play a critical role in supporting the Greenhouse Gas (GHG) and Water data inventory management and forecasting, maintaining data quality, and driving our sustainability initiatives through data improvements. Join us on our journey to shape the future of technology! Primary Responsibilities: Minimum Qualifications: Preferred Qualifications: Job Type: Contract Pay: From $35.00 per hour Benefits: Schedule: Experience: Location: Work Location: Remote",https://www.indeed.com/cmp/Orangepeople?campaignid=mobvjcmp&from=mobviewjob&tk=1i2stt44cgsui800&fromjk=cd6799b7680a4a1d
The Greentree Group,IV&V Business Analyst,,4.3 out of 5,,Full time,,https://www.indeed.com/cmp/The-Greentree-Group-1?campaignid=mobvjcmp&from=mobviewjob&tk=1i2sttaejgst2804&fromjk=5e3149d799c8d3b9
